topic_id,keywords,num_keywords,label,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
185,"awesome, wonderful, extraordinary, glorious, exciting, stunning, spectacular, thrilling, satisfying, ita",27,185_awesome_wonderful_extraordinary_glorious,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks keywords, label, scene summary, and stage 1 categories. It's a placeholder topic with no clear narrative function."
186,", , , , , , , , , ",27,186____,,,,,,,,False,,,,,,False,,
187,"plan, plans, work, united, conditions, figure, suited, states, planning, bantered",27,187_plan_plans_work_united,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords, labels, and scene summaries, and its Stage 1 and Stage 2 categories are empty. It does not provide enough context to map it to any of Radway's narrative functions."
188,"feels, deal, authentic, stuff, isna, happening, whats, believe, struggle, realness",27,188_feels_deal_authentic_stuff,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets suggest a sense of emotional withdrawal or denial, which aligns with the heroine's guarded response (R5) in Phase I of the romance narrative. The heroine is struggling to accept or acknowledge her feelings, leading to emotional distance."
189,"tomorrow, weekend, monday, weekends, saturday, weekenda, thursday, holiday, noon, nudist",27,189_tomorrow_weekend_monday_weekends,8.4,"Time, Seasons & Temporal Framing","Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and representative snippets that indicate a clear narrative function in the heroine–hero romance arc. It does not relate to conflict, misunderstanding, tenderness, commitment, or restoration. Therefore, it is best classified as 'none of the above'."
190,"et, religion, priest, deity, salvation, religious, puke, showering, greek, fondler",27,190_et_religion_priest_deity,3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and has no relevant scene summary or category signals. It does not primarily realise any of Radway's functions, as it does not centre on the heroine–hero relationship or its development."
191,"eddiea, wasn, onboarding, didn, couldn, blinked, mitchella, meeting, complied, karaoke",27,191_eddiea_wasn_onboarding_didn,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and snippets do not relate to the heroine or hero's relationship, but rather focus on the hero's business world and personal stakes. This topic does not primarily realise any of Radway's 13 functions in the heroine–hero narrative arc."
192,"everythinga, ita, perfectly, suited, going, sashimi, fixable, totally, shhhh, sod",27,192_everythinga_ita_perfectly_suited,3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic's keywords and representative snippets ('everything's going to be fine') suggest a reassuring, comforting sentiment, which aligns with R8 (Hero treats heroine tenderly). This topic typically occurs in Phase II of the romance narrative, as it signals a shift towards reassurance and comfort, often following initial conflict."
193,"patricka, yells, dopey, friend, nervously, announces, nudging, presents, birthday, wasted",27,193_patricka_yells_dopey_friend,5.2,Friends & Social Circles,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and has no label or scene summary, indicating it's not a well-defined topic. It's not part of the romance core or sexual content, and its taxonomy group 'Friends & Social Circles' is peripheral to the heroine-hero narrative arc."
194,"authors, acknowledgments, authora, reviews, reading, purchase, series, thank, authorized, fiction",27,194_authors_acknowledgments_authora_reviews,noise,Noise / Technical / Paratext,Special,,,,high,True,none,None of the above,,NA,Not a narrative function,True,high,"This topic is about author acknowledgments and book reviews, which are not central to the heroine–hero narrative arc. They do not primarily realise any of Radway's 13 functions."
195,"spoke, asked, cartera, walked, reservation, blakea, noraa, smiled, pro, standards",27,195_spoke_asked_cartera_walked,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and has no primary or secondary categories, indicating it's not central to the romance narrative. Its Stage 2 taxonomy groups it under 'Hero's Elite Work & Business World' and 'Bonding, Everyday Intimacy & Growth', but these don't clearly map to any Radway function."
196,"attractive, hea, incredibly, refined, devastatingly, handsomeness, irresistible, looks, endowed, looked",27,196_attractive_hea_incredibly_refined,2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and representative snippets ('so attractive', 'powerful', 'in charge') suggest that this topic primarily realises Radway's function R4, where the heroine interprets the hero's behaviour as purely sexual interest. The Stage 2 taxonomy classification of 'Attraction & Sexual Tension' further supports this."
197,"breakera, asks, closure, margaritas, refer, rule, joins, numbers, says, uh",27,197_breakera_asks_closure_margaritas,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's distress and negative emotions, likely stemming from a conflict with the hero (Breaker). The snippets suggest she's hurt and defensive, fitting R5 - Heroine responds with anger or coldness."
198,"sainta, growls, stiffens, patron, smirks, snickers, holidays, swings, prayera, grownups",27,198_sainta_growls_stiffens_patron,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any romantic, conflictual, or emotional content that would typically drive the heroine–hero narrative arc. The topic seems to revolve around casual, everyday interactions or references, which do not primarily realise any of Radway's functions."
199,"liaa, case, password, owners, kick, danish, perking, disappear, ehhh, happening",27,199_liaa_case_password_owners,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets suggest antagonistic behaviour towards 'liaa', indicating a reaction against the hero. The Stage 2 taxonomy group 'Relationship Trajectory (Main Couple)' supports this, as it typically involves conflict or misunderstanding between the main couple."
200,"sister, sistera, partnera, niece, daughter, older, disclosure, mask, members, sibling",27,200_sister_sistera_partnera_niece,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),5.2,Friends & Social Circles,Social World Outside Couple,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around secrets and hidden information, which often lead to misunderstandings and separations between the hero and heroine. This typically occurs in Phase I of the romance narrative, where the couple is physically or emotionally separated due to these secrets."
201,"jealous, jealousy, tribute, irrationally, envious, mediocre, elderly, envy, girlfriend, pang",27,201_jealous_jealousy_tribute_irrationally,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,high,"The topic's representative snippets revolve around jealousy, a negative emotion that often leads the heroine to react antagonistically towards the hero. This aligns with Radway's R2 function, which describes the heroine pushing back against the hero with anger or hostility."
202,"hated, hate, hates, despised, disliked, hating, represented, despise, history, hatred",27,202_hated_hate_hates_despised,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('hated', 'hated that part') suggest a narrative function of separation or distance between the hero and heroine, fitting R7."
203,"bronta, sharona, revulsion, guests, creature, evacuated, register, doubted, funa, minibar",27,203_bronta_sharona_revulsion_guests,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' suggests a separation or threat of separation between the hero and heroine, fitting R7. The lack of keywords and scene summary makes it less clear, but the main category is decisive."
204,"forget, forgot, forgotten, forgetting, completely, everybody, silliness, friendliest, requisite, defcon",27,204_forget_forgot_forgotten_forgetting,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest tenderness and care, fitting Radway's R8 function. However, the lack of explicit keywords and the low number of snippets make this a low-confidence match."
205,"fuckup, rule, horny, rules, hint, rest, half, job, world, maybe",27,205_fuckup_rule_horny_rules,2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category 'Explicit Sexual Acts' and secondary category 'Bonding, Everyday Intimacy & Growth' directly relate to the heroine's emotional and sexual response to the hero in Phase III. The representative snippets, though brief, suggest intimacy and connection ('fuck' in a romantic context often implies emotional involvement)."
206,"hadn, didn, audience, couldn, lavishing, blinked, glanced, wouldn, formidable, compact",27,206_hadn_didn_audience_couldn,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),5.2,Friends & Social Circles,Social World Outside Couple,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category, 'Conflict, Distance & Breakup Threats', suggests a separation or threat of separation between the hero and heroine. The snippets ('poppy hadn't expected that.', 'poppy hadn't really expected to find him anywhere else.') imply surprise or absence of the hero, fitting R7 - Hero and heroine are physically or emotionally separated."
207,"scent, cologne, smell, smells, smelled, soap, musk, sandalwood, cedar, masculine",27,207_scent_cologne_smell_smells,2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and snippets ('i want to smell his scent forever.', 'every once in a while i smell his cologne', 'the scent of him is enough to turn me on') indicate that the heroine is primarily focused on the hero's physical presence and attraction, interpreting his behaviour as purely sexual interest, which aligns with Radway's function R4."
208,"wants, wanted, want, badly, astonishingly, desperate, bluest, harem, alwaysa, empowering",27,208_wants_wanted_want_badly,2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's keywords and representative snippets explicitly focus on mutual desire and sexual intimacy, which aligns with the heroine's emotional and sexual response to the hero in Phase III of the romance narrative. The Stage 2 taxonomy classification further supports this, as it falls under 'Explicit Sexual Acts' and 'Bonding, Everyday Intimacy & Growth'."
209,"fitzpatricka, brennana, eldest, clan, ireland, unwarranted, obsession, wing, adoptive, squash",27,209_fitzpatricka_brennana_eldest_clan,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",medium,False,R6,Hero retaliates or punishes heroine,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and representative snippets suggest a power dynamic and coercion, which fits R6 - Hero retaliates or punishes heroine. The main taxonomy ID of 'Violence, Threats & Coercion' further supports this interpretation."
210,"emerya, ensemble, muttered, groaned, asked, jensena, gesturing, laughed, reunion, feelings",27,210_emerya_ensemble_muttered_groaned,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's focus on repeated physical contact (e.g., 'emeryâs hand went into mine again') suggests tenderness and care, fitting Radway's R8 function. However, the lack of explicit tenderness or emotional support keywords makes the confidence low."
211,"hair, blonde, waves, shoulders, bun, strands, fell, swept, breeze, braid",27,211_hair_blonde_waves_shoulders,2.2,Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic's keywords and snippets focus on physical appearance, specifically hair, which is not a central narrative function in the heroine–hero romance arc. It does not primarily realise any of Radway's 13 functions."
212,"desk, screen, laptop, monitor, office, stare, papers, drawer, chair, paperweight",27,212_desk_screen_laptop_monitor,6.2,Heroine's Work & Professional Identity,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on the heroine's workspace, specifically her desk and computer, which do not directly participate in the heroine–hero narrative arc. Therefore, this topic does not primarily realise any of Radway's 13 functions."
213,"breath, hitches, breathes, deep, breathing, groans, sucked, throat, lungs, blew",27,213_breath_hitches_breathes_deep,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's representative snippets show the heroine reacting with tension ('sucks in a breath'), suggesting she is experiencing distress or anxiety, which is typical of Phase I conflict. The lack of keywords and previous labels makes it difficult to pinpoint a more specific function, but her reaction is likely antagonistic towards the hero, fitting R2."
214,"lottiea, asks, says, question, questiona, omg, connect, answer, say, whata",27,214_lottiea_asks_says_question,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' indicates a separation or threat of separation between the hero and heroine, fitting R7. The snippets show a tense exchange, with the hero asserting his dominance ('I always make sense'), suggesting a power dynamic that could lead to conflict or separation."
215,"shocked, dona, stunned, worrying, upset, worries, ia, aback, rattled, shockeda",27,215_shocked_dona_stunned_worrying,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",,,,high,False,R6,Hero retaliates or punishes heroine,,I,Initial Conflict & Isolation,False,high,"The topic's focus on shock and surprise, coupled with the main taxonomy category 'Violence, Threats & Coercion', suggests that this topic typically realises Radway's function R6, where the hero retaliates or punishes the heroine."
216,"die, dead, died, deaths, killed, dying, mortification, murdered, murder, kills",27,216_die_dead_died_deaths,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and representative snippets revolve around death and distress, indicating a major blow to the heroine's emotional well-being. This aligns with Radway's R1 function, where the heroine experiences a major emotional distress that leaves her isolated and distressed."
217,"snarky, innit, arouses, raincheck, hangina, bye, tough, frisky, naw, sidekick",27,217_snarky_innit_arouses_raincheck,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's snippets show the heroine reacting antagonistically to the hero, with snarky remarks and defensiveness (R2). She's not interpreting his behavior as purely sexual (R4) or responding with coldness (R5), but rather pushing back with anger and sarcasm."
218,"pigeon, birds, duck, duckling, chirping, wings, speculate, pecking, crows, antics",27,218_pigeon_birds_duck_duckling,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic is about pigeons and their treatment, not about the heroine or hero. It does not directly participate in any of Radway's narrative functions."
219,"assignment, humans, course, actuality, picturea, enviable, did, par, fixture, represented",27,219_assignment_humans_course_actuality,3.4,"Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks keywords and has no label or scene summary, indicating it does not represent a distinct narrative function. It is not part of the romance core, sexual content, or any other relevant category. Therefore, it does not primarily realise any of Radway's functions."
220,"margota, eddiea, couldn, didn, wasn, blinked, moment, raised, boat, inspiration",27,220_margota_eddiea_couldn_didn,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords, label, scene summary, and primary/secondary categories. The representative snippets are too brief and disconnected to infer a clear narrative function. Therefore, it does not primarily realise any of Radway's functions."
221,"shower, bathroom, bath, towel, restroom, toilet, showered, tub, towels, quick",27,221_shower_bathroom_bath_towel,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic focuses on the action of showering, which is a domestic activity and not directly tied to any of Radway's narrative functions. It does not primarily realise any of the heroine–hero story arc elements."
222,"yeah, benjamina, aftera, trial, hauled, sale, rode, goda, wella, sistera",27,222_yeah_benjamina_aftera_trial,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,low,"The topic's association with 'Conflict, Distance & Breakup Threats' suggests a narrative function related to separation or tension between the hero and heroine. The lack of keywords and scene summary makes it difficult to pinpoint a specific function, but R7 ('Hero and heroine are physically or emotionally separated') is the most fitting due to the general theme of conflict and distance."
223,"wea, work, need, talked, presentation, whatevera, talk, discuss, adults, handle",27,223_wea_work_need_talked,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any romantic or conflict-related elements, making it unlikely to participate in Radway's narrative functions. The Stage 2 taxonomy classification further supports this, as it falls under 'Hero's Elite Work & Business World', which is typically a background setting rather than a central plot element."
224,", , , , , , , , , ",27,224____,,,,,,,,False,,,,,,False,,
225,"early, latea, ita, minutes, bylaws, wasn, stipulate, realized, mosquitoes, technically",27,225_early_latea_ita_minutes,3.3,Ambivalence & Internal Conflict,"Emotions, Cognition & Inner Life",,,,high,False,R3,Hero responds ambiguously to heroine,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets ('too early', 'lateâor early') suggest ambivalence and uncertainty, which is typical of the hero's ambiguous behaviour in Phase I. The Stage 2 taxonomy category 'Ambivalence & Internal Conflict' further supports this interpretation."
226,"hayesa, doesna, wants, copying, imperial, disco, infinity, pottery, scandalous, doga",27,226_hayesa_doesna_wants_copying,8.2,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's association with 'girlfriend' and 'back' suggests a supportive role, which aligns with R8 (Hero treats heroine tenderly). However, the lack of explicit tenderness or care in the snippets makes this a low confidence match."
227,"emersona, feels, scuffle, replies, destructive, cra, voyeur, involves, announces, filing",27,227_emersona_feels_scuffle_replies,2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",6.3,Shared Workplaces & Professional Interaction,"Work, Wealth, Status & Institutions",medium,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets revolve around the heroine's feelings of being watched and desired by the hero, which aligns with the heroine interpreting the hero's behavior as purely sexual interest (R4). The lack of keywords and the Stage 2 taxonomy's focus on attraction and sexual tension further support this interpretation."
228,"home, edit, literally, heading, homesick, likea, sense, want, descriptions, schooled",27,228_home_edit_literally_heading,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R13,Heroine's identity is restored,,III,Commitment & Restoration,False,high,"The topic's focus on 'our home' and 'please come home' suggests a resolution and restoration of the heroine's identity within a stable, integrated domestic setting, fitting R13."
229,"widens, narrowed, gaze, widened, widen, tilts, narrows, brows, tilted, furrowed",27,229_widens_narrowed_gaze_widened,2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,low,"The topic's keyword 'her gaze widens' suggests a moment of awareness or attraction between the heroine and hero, which could be interpreted as the heroine reading the hero's behaviour as purely sexual interest (R4). However, the lack of other keywords and context makes this interpretation tentative."
230,"didn, testily, talked, hadn, wasn, cast, wheelchair, figured, repeated, told",27,230_didn_testily_talked_hadn,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),1.5,Exercise & Physical Activity,Embodied & Sensory Experience,high,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,low,"The topic's keywords and snippets suggest a tender, intimate moment between the hero and heroine, which aligns with R8. However, the lack of explicit keywords makes the confidence low."
231,"sweat, beads, sweating, trickles, sweaty, palms, bead, forehead, skin, spine",27,231_sweat_beads_sweating_trickles,1.1,Body Parts & Physical Reactions,Embodied & Sensory Experience,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic's keywords and representative snippets focus on physical sensations like sweat and heat, which do not primarily realise any of Radway's 13 functions in the heroine–hero romance arc. They are more related to embodied and sensory experience, not narrative progression."
232,"won, winning, firsthand, blah, wins, prize, earn, arena, importantlya, definitely",27,232_won_winning_firsthand_blah,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and has no label or scene summary, indicating it's not a distinct narrative function. Its Stage 2 taxonomy group doesn't suggest a clear narrative role, and the snippets are too brief and generic to infer a specific Radway function."
233,"loved, liked, adored, attractive, proud, intelligent, looked, excellent, pieces, stunning",27,233_loved_liked_adored_attractive,4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,medium,False,R8,Hero treats heroine tenderly,,II,Turning Point & Recognition,False,medium,"The topic revolves around expressions of love and affection, which aligns with the tender behaviour of the hero towards the heroine in Phase II. The snippets 'she loved it.' and 'i loved that about her.' suggest a growing intimacy and care, fitting R8."
234,"winniea, witch, laughed, asked, murdering, flared, chided, sitter, daughter, chimed",27,234_winniea_witch_laughed_asked,7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,high,"The topic revolves around the heroine's antagonistic reactions to the hero, as seen in snippets like 'i didnât want to be in winnieâs face' and 'winnieâs eyes shot to mine, and she almost shouted'. This aligns with R2, where the heroine pushes back against the hero with anger or hostility."
235,"henrya, dennya, turns, smuckersa, gaze, spins, narrows, everybody, defray, gets",27,235_henrya_dennya_turns_smuckersa,2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's representative snippets ('staring imperiously', 'henryâs on fire') suggest a sexual tension and objectification, which the heroine might interpret as purely sexual interest (R4). The lack of keywords and previous labels makes it difficult to be more confident."
236,"joke, funny, jokea, whata, amusing, isna, sick, sarcasm, somethinga, freakin",27,236_joke_funny_jokea_whata,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),medium,False,R2,Heroine reacts antagonistically to the hero,,I,Initial Conflict & Isolation,False,medium,"The topic's focus on negative reactions to jokes suggests the heroine's antagonistic response to the hero, fitting R2. The lack of keywords and previous stage data makes this a medium confidence match."
237,"knew, exactly, happen, bastiana, rioting, volley, did, forte, meticulously, starred",27,237_knew_exactly_happen_bastiana,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('i knew that now.', 'now i knew.', 'i knew that right then and there.') suggest a realization of R7, where the hero and heroine are physically or emotionally separated. The topic's placement in Phase I is supported by its association with the main couple's relationship trajectory."
238,"rumbles, load, huh, point, isna, things, asked, , , ",27,238_rumbles_load_huh_point,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets suggest a tense, confrontational exchange between the hero and heroine. The Stage 2 taxonomy categorizes this under 'Conflict, Distance & Breakup Threats', indicating a narrative function that separates or distances the couple, fitting R7."
239,"tears, prick, wipe, blink, cheeks, tear, leak, sting, stung, welled",27,239_tears_prick_wipe_blink,3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,high,"The topic's representative snippets ('my eyes well with tears', 'my eyes fill with tears') indicate emotional distress, which is a key aspect of Radway's R1 function. The lack of keywords and previous LLM label or scene summary does not contradict this interpretation."
240,"ia, worked, applied, developed, years, tasked, built, research, achieved, deal",27,240_ia_worked_applied_developed,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets ('iâd had enough.') suggest a decision to end or distance oneself from a relationship, fitting R7 - Hero and heroine are physically or emotionally separated."
241,"okaya, wella, arranged, start, yeah, let, ita, ia, , ",27,241_okaya_wella_arranged_start,4.1,"Meeting, First Impressions & Setup",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,low,"The topic's snippets suggest brief, non-committal exchanges, which could indicate emotional distance or separation between the hero and heroine, fitting R7. However, the lack of keywords and context makes this interpretation uncertain."
242,"davea, elliea, says, asks, clasps, sadiea, class, gives, handshake, lottiea",27,242_davea_elliea_says_asks,4.1,"Meeting, First Impressions & Setup",Relationship Trajectory (Main Couple),,,,medium,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's initial encounter with the hero, which often leads to a major blow to her social identity or self-concept, fitting R1. The snippets show the heroine asking for privacy to talk to the hero, indicating a potential conflict or revelation that could distress her."
243,"charlottea, answer, answered, reply, epitome, ladies, stammer, acknowledges, deteriorated, helloa",27,243_charlottea_answer_answered_reply,5.2,Friends & Social Circles,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic lacks keywords and relevant snippets, and it's not classified under any category related to the main couple's relationship trajectory. Therefore, it does not primarily realise any of Radway's functions in the heroine–hero narrative arc."
244,"cordless, drill, didn, accomplished, reassuring, results, oldest, strides, homebody, maybach",27,244_cordless_drill_didn_accomplished,5.2,Friends & Social Circles,Social World Outside Couple,,,,medium,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic focuses on the hero's social circle and his role as a mentor or father figure to the heroine, which is not a central narrative function in the heroine–hero romance arc. It does not primarily realise any of Radway's 13 functions."
245,"clock, nightstand, ticking, glanced, digital, glance, ticked, midnight, countdown, hour",27,245_clock_nightstand_ticking_glanced,8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic is about specific times of day, which does not directly participate in the heroine–hero narrative arc. It's background material, not a narrative function."
