composite_key,topic_id,name,keywords,taxonomy_main_id,taxonomy_main_name
O_aesthetics_appearance,251,Press Conference Speech,"georgiaa, thosea, press, conference, yelped, scolded, giggled, cursing, laughed, called",5.3,"Community, Norms & Social Events"
O_aesthetics_appearance,274,Exclusive Club Nights,"clubs, members, exclusive, cluba, stag, wilder, restaurants, member, strip, whores",5.3,"Community, Norms & Social Events"
O_aesthetics_appearance,312,Stubble And Tousled Hair,"hair, stubble, shaved, forehead, tousled, shaven, shave, mussed, scruff, shadow",1.1,Body Parts & Physical Reactions
Q_miscommunication,4,Unclear Relationship Feelings,"seen, felt, ia, wanted, hea, experienced, loved, dated, thought, told",4.3,"Secrets, Misunderstandings & Hidden Information"
Q_miscommunication,52,Unclear Relationship Feelings,"sama, www, didn, event, mocking, muttered, answered, masculine, shattering, unethical",4.3,"Secrets, Misunderstandings & Hidden Information"
Q_miscommunication,62,Months Of Careful Lies,"josha, declana, woulda, didna, months, med, frienda, chess, situation, careful",4.3,"Secrets, Misunderstandings & Hidden Information"
Q_miscommunication,63,Deceptive Relationship,"lie, lied, lying, lies, deception, truths, outright, omission, liara, believe",4.3,"Secrets, Misunderstandings & Hidden Information"
Q_miscommunication,76,Whispered Secrets,"whisper, whispered, murmur, whispers, whata, breathy, shh, contorting, conceited, meek",4.3,"Secrets, Misunderstandings & Hidden Information"
Q_miscommunication,114,Reluctant Relationship Choices,"taga, asked, drewa, wasna, replied, enthralled, hadna, kadea, choices, deter",4.3,"Secrets, Misunderstandings & Hidden Information"
Q_miscommunication,172,Unclear Relationship Feelings,"stellaa, avaa, resurfaced, julesa, unrecognizable, musta, bridgeta, widened, parted, woulda",4.3,"Secrets, Misunderstandings & Hidden Information"
Q_miscommunication,240,Career-focused Relationship Struggles,"ia, worked, applied, developed, years, tasked, built, research, achieved, deal",4.3,"Secrets, Misunderstandings & Hidden Information"
Q_miscommunication,332,Keeping Secrets,"secrets, confidential, secrecy, keeping, secretive, discreet, kept, identity, sneaking, spilling",4.3,"Secrets, Misunderstandings & Hidden Information"
Q_repair,61,Apology And Forgiveness,"apologize, forgive, sorry, apology, apologized, apologizing, forgiveness, forgiven, apologies, profusely",4.5,"Reconciliation, Commitments & HEA"
Q_repair,96,Whispered Love Confessions,"whispers, whispered, whisper, softly, breaking, ear, plea, murmured, soft, someday",4.2,"Bonding, Everyday Intimacy & Growth"
Q_repair,108,Epic Love Confessions,"loved, fall, falling, believe, consuming, isna, true, fickle, kind, loves",4.2,"Bonding, Everyday Intimacy & Growth"
Q_repair,159,Casual Conversations,"yeah, reply, agreed, answered, agree, answer, yesa, plea, eagerly, admitted",4.2,"Bonding, Everyday Intimacy & Growth"
Q_repair,192,Optimistic Reassurance,"everythinga, ita, perfectly, suited, going, sashimi, fixable, totally, shhhh, sod",3.1,Positive Emotions & Security
Q_repair,282,Emotional Love Confession,"loved, respect, grandparentsa, outlast, interfered, woolton, mortgage, exceptions, grandkids, utmost",4.2,"Bonding, Everyday Intimacy & Growth"
Q_repair,305,Quiet Conversation About Best Option,"best, thata, thing, really, recommend, ita, probably, highly, quietest, younga",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,3,Dinner Invitation,"dinner, eat, food, lunch, breakfast, bakery, chicken, sandwich, meal, dessert",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,14,Playful Smiling Interactions,"smile, smiles, grin, smiled, laugh, grinned, grins, laughed, laughs, smirked",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,23,Board Game Around Table,"reesea, merinaa, gwynetha, taga, board, hadna, gave, told, cadea, wasna",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,26,Nighttime Fun Planning,"tonight, night, evening, nights, stand, saturday, happened, tonighta, nighttime, nighta",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,29,Time Perception Distortion,"minutes, weeks, months, days, week, hours, years, month, seconds, hour",3.1,Positive Emotions & Security
R1_protective_caretaking,31,Clothing Shopping Together,"wea, wear, clothes, outfit, wearing, going, wardrobe, worn, clothing, doing",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,34,Archery Hunting,"huntera, cards, california, glanced, archery, turned, chips, shoulder, gritted, threw",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,35,Silent Ride Together,"silent, fell, remained, beat, stays, descends, awkward, stretched, stretches, moment",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,43,Ready For Action,"ia, going, working, ready, doing, supposed, aware, prepared, oversee, trying",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,48,Deep Breaths During Emotional Moment,"breath, lungs, deep, exhale, inhale, breathing, exhaled, breaths, heavily, air",3.1,Positive Emotions & Security
R1_protective_caretaking,53,Dress Shopping Together,"dress, dresses, panties, skirt, lace, heels, gown, wearing, wear, stilettos",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,70,Kitten Rescue And Bonding,"kittens, delivery, cata, purr, claws, rescued, hairless, arrogantly, cheshire, lap",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,71,Phone Interruption,"pocket, dialed, cellphone, rang, screen, message, hangs, pulls, ringing, buzzed",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,85,Pride In Accomplishments,"did, tried, thought, try, trya, course, dida, really, wona, hoped",3.1,Positive Emotions & Security
R1_protective_caretaking,96,Whispered Love Confessions,"whispers, whispered, whisper, softly, breaking, ear, plea, murmured, soft, someday",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,100,Gifting White Roses,"roses, flowers, bouquet, florist, petals, yellow, lilies, vase, daisies, dozen",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,105,Hurried Conversations,"hurry, going, live, trippy, goes, pro, prepared, bring, trade, location",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,106,Nighttime Conversations,"wasa, thata, likea, sa, wella, uha, meana, alsoa, thisa, oha",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,108,Epic Love Confessions,"loved, fall, falling, believe, consuming, isna, true, fickle, kind, loves",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,110,Intense Listening Conversation,"listen, asked, listening, demanded, replied, heard, whata, downplay, reply, everythinga",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,116,Important Conversation,"important, condition, just, plenty, second, ways, grated, dependent, thing, morea",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,119,Whispered Secrets Between Lovers,"elliota, snaps, glares, replies, daniela, epitome, goes, gives, billya, takes",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,120,Repeated Affirmations,"aye, string, parts, fianca, yesterday, unable, sounds, word, having, theya",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,121,Convenient Travel Options,"better, easier, vossameera, possibly, probably, smoother, suppose, sakes, option, ideal",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,128,Easy Conversations,"easy, simple, straightforward, peasy, natural, surprisingly, ita, easiest, comparison, target",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,136,Excited Diversion,"fun, excited, excitement, entertaining, having, sounds, uncomplicated, goad, diversion, funa",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,140,Silent Staring Conversation,"jamesona, milesa, proves, stammers, stares, rolls, sits, imagine, transferring, laughs",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,141,Hurried Conversations,"rush, , , , , , , , , ",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,142,Kitchen Conversation,"kitchen, fridge, cabinets, appliances, counter, stocked, stainless, countertops, dishes, kitchens",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,143,Casual Conversations,"conversation, talk, conversations, discuss, need, chat, talked, later, having, discussion",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,144,Dates And Calendar Confusion,"dates, datea, dated, isna, official, started, service, bring, apps, canceling",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,155,Whispered Secrets Between Lovers,"whispers, whispered, whisper, ear, hoarsely, darkly, softly, angrily, hear, husky",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,156,Trust Assurance Conversation,"trust, trusted, trustworthy, issues, forgave, able, instincts, circle, gut, cana",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,159,Casual Conversations,"yeah, reply, agreed, answered, agree, answer, yesa, plea, eagerly, admitted",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,161,Admiring Qualities,"liked, likes, hea, really, aggressively, actor, nicest, qualities, enjoy, intelligent",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,170,Noon Conversations,"rebeccaa, cassiea, katea, startling, shrieked, winces, thanks, noon, analogies, required",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,175,Underwater Glance,"rachela, maggiea, michaela, leveled, blinked, believe, taga, cooed, confirmed, underwater",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,178,Pursuit Of Happiness,"happiness, happier, make, makes, satisfaction, happily, deserve, cheerful, tools, percent",3.1,Positive Emotions & Security
R1_protective_caretaking,180,Ode Recital,"ode, deserve, believed, ended, outdo, flashing, geometry, stratosphere, adhered, cleanup",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,182,Cheek Heating Conversation,"tough, umma, jerky, battle, dig, cheeks, theya, talk, getting, ita",3.1,Positive Emotions & Security
R1_protective_caretaking,183,Division Discussion,"division, stick, excuse, probably, , , , , , ",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,185,Thrilling Experiences,"awesome, wonderful, extraordinary, glorious, exciting, stunning, spectacular, thrilling, satisfying, ita",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,189,Weekend Planning,"tomorrow, weekend, monday, weekends, saturday, weekenda, thursday, holiday, noon, nudist",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,190,Religious Piety Display,"et, religion, priest, deity, salvation, religious, puke, showering, greek, fondler",3.1,Positive Emotions & Security
R1_protective_caretaking,192,Optimistic Reassurance,"everythinga, ita, perfectly, suited, going, sashimi, fixable, totally, shhhh, sod",3.1,Positive Emotions & Security
R1_protective_caretaking,204,Forgetting And Reminding,"forget, forgot, forgotten, forgetting, completely, everybody, silliness, friendliest, requisite, defcon",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,210,Reunion Conversation In Car,"emerya, ensemble, muttered, groaned, asked, jensena, gesturing, laughed, reunion, feelings",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,220,Evening Boat Ride,"margota, eddiea, couldn, didn, wasn, blinked, moment, raised, boat, inspiration",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,226,Disco Night Adventure,"hayesa, doesna, wants, copying, imperial, disco, infinity, pottery, scandalous, doga",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,228,Homecoming Conversations,"home, edit, literally, heading, homesick, likea, sense, want, descriptions, schooled",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,232,Winning Bid Excitement,"won, winning, firsthand, blah, wins, prize, earn, arena, importantlya, definitely",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,233,Admiring Intelligence,"loved, liked, adored, attractive, proud, intelligent, looked, excellent, pieces, stunning",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,250,Protective Conversations By Firelight,"loved, loves, adored, clearly, humbled, protector, cared, soul, madly, conversations",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,256,Hushed Conversations,"shh, whew, uh, ah, huh, whata, wrong, whack, wh, ew",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,258,Sunset Parade Motivation,"austina, youra, parade, happened, flippantly, sidling, abruptly, didna, issues, wherea",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,260,Nodding Agreement At Table,"nodded, shrugged, scowl, shrug, agreement, gearshift, assertion, tracea, waiter, sullenly",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,263,Riddles And Challenges,"supposed, whata, question, challenge, true, isna, means, conventional, presumptuous, riddle",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,275,Back-to-back Support,"othera, lives, compatible, live, better, work, connected, synapses, physically, pasts",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,282,Emotional Love Confession,"loved, respect, grandparentsa, outlast, interfered, woolton, mortgage, exceptions, grandkids, utmost",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,287,Legendary Certainty,"knew, exactly, understood, doing, knows, heard, course, needed, gloating, befuddled",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,289,Classical Music Appreciation,"music, band, song, musicians, classical, jazz, playing, play, speakers, songs",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,299,Grateful Expressions,"glad, grateful, proud, thrilled, ia, thankful, excited, shows, gratitude, item",3.1,Positive Emotions & Security
R1_protective_caretaking,303,Living Life To Fullest,"live, fullest, lived, motto, occasion, cartoonish, lives, lifetime, adult, goal",3.1,Positive Emotions & Security
R1_protective_caretaking,305,Quiet Conversation About Best Option,"best, thata, thing, really, recommend, ita, probably, highly, quietest, younga",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,306,Playful Laughter In Fun Setting,"laughs, laugh, laughter, grins, holidays, resuscitation, issuesa, giggles, amphitheater, humorous",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,307,Color Scheme Discussion,"colors, favorite, yellow, scheme, bright, ones, shade, primary, packets, burgundy",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,319,Nighttime Carousel Conversation,"enjoy, penguins, buildup, unsurprisingly, americaa, cabs, nightie, carousel, bass, thrive",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,330,Smiling And Laughing Together,"marleya, confidante, splutters, goofily, pleads, kicking, suma, ra, stylist, glance",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,334,Resolute Nodding Agreement,"nodded, enthusiastically, solemnly, smiled, politely, chewed, slowly, encouragingly, perfunctory, declarations",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,337,Hasty Question Game,"tell, did, yodeling, told, pointers, metaphor, vent, hasty, boards, deed",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,355,Blushing Cheeks Conversation,"cheeks, flush, flushes, sears, burn, floods, redden, flushed, burns, hotter",3.1,Positive Emotions & Security
R1_protective_caretaking,358,Victorious Sports Celebration,"merinaa, earful, fizzled, victorious, barreled, tabloids, partly, barked, attained, achel",4.2,"Bonding, Everyday Intimacy & Growth"
R1_protective_caretaking,360,Relaxing Moment,"relax, rest, relaxing, relaxed, enjoy, relaxation, relaxes, abysmally, averse, awash",3.1,Positive Emotions & Security
R1_protective_caretaking,361,Proud Of Accomplishments,"glad, proud, excited, ia, honored, grateful, wonderful, talented, thrilled, consultants",3.1,Positive Emotions & Security
R1_protective_caretaking,363,Goofball's Webcam Connection,"garretta, fulfilled, owners, sees, accepting, shouldna, letting, prophecy, webcam, salaciousa",4.2,"Bonding, Everyday Intimacy & Growth"
R2_alpha_guarding,22,Resisting Temptation,"didna, couldna, wasna, hadna, wouldna, control, fucked, want, expecting, anymore",3.3,Ambivalence & Internal Conflict
R2_alpha_guarding,169,Risky Business Decision,"risky, stake, low, far, risk, responsibility, temptation, expensive, busy, toodles",4.4,"Conflict, Distance & Breakup Threats"
R2_alpha_guarding,201,Jealousy Conversation,"jealous, jealousy, tribute, irrationally, envious, mediocre, elderly, envy, girlfriend, pang",4.4,"Conflict, Distance & Breakup Threats"
R2_alpha_guarding,322,Scornful Head Shaking,"shook, head, shaking, dislodge, scornful, lockdown, graying, slightly, behavior, chortled",4.4,"Conflict, Distance & Breakup Threats"
R2_alpha_guarding,342,Mistaken Accusations,"wrong, somethinga, terribly, wrongs, feels, harbinger, critics, uncharacteristic, peculiar, event",4.4,"Conflict, Distance & Breakup Threats"
R2_alpha_guarding,345,Firm Rejections,"dona, coy, daft, tramp, start, naa, pffft, dreamsa, downplay, maserati",4.4,"Conflict, Distance & Breakup Threats"
R_jealousy_possessiveness,22,Resisting Temptation,"didna, couldna, wasna, hadna, wouldna, control, fucked, want, expecting, anymore",3.3,Ambivalence & Internal Conflict
R_jealousy_possessiveness,201,Jealousy Conversation,"jealous, jealousy, tribute, irrationally, envious, mediocre, elderly, envy, girlfriend, pang",4.4,"Conflict, Distance & Breakup Threats"
R_jealousy_possessiveness,322,Scornful Head Shaking,"shook, head, shaking, dislodge, scornful, lockdown, graying, slightly, behavior, chortled",4.4,"Conflict, Distance & Breakup Threats"
R_jealousy_possessiveness,345,Firm Rejections,"dona, coy, daft, tramp, start, naa, pffft, dreamsa, downplay, maserati",4.4,"Conflict, Distance & Breakup Threats"
S_scene_anchors,10,Knocking On Door,"door, doors, opens, opened, knock, hallway, stairs, elevators, floor, doorbell",8.1,Domestic Spaces & Routines
S_scene_anchors,11,Wine Tasting At Dinner,"wine, kitchen, plate, sip, waitress, bottle, cup, mug, dinner, food",8.2,Public & Leisure Spaces
S_scene_anchors,24,Phone Notifications During Night,"rings, buzzes, pocket, rang, screen, cellphone, nightstand, ringing, message, purse",8.1,Domestic Spaces & Routines
S_scene_anchors,27,Exiting Through Doorways,"door, doors, opened, car, stairs, shut, stepped, purse, headed, walked",8.1,Domestic Spaces & Routines
S_scene_anchors,30,Hockey Game Action,"game, hockey, puck, players, games, play, player, teams, goalie, goal",8.2,Public & Leisure Spaces
S_scene_anchors,54,Phone Ringing And Answering,"rang, dialed, message, texted, screen, picked, pocket, texting, checked, rings",8.2,Public & Leisure Spaces
S_scene_anchors,57,Shower Hygiene,"shower, bathroom, bath, tub, toilet, bathtub, showers, restroom, showering, showered",8.1,Domestic Spaces & Routines
S_scene_anchors,72,Hockey Game Action,"natea, hockey, game, bankers, router, weirdly, corporate, general, famously, teama",8.2,Public & Leisure Spaces
S_scene_anchors,83,Animal Farm Visit,"goats, dogs, animal, puppies, animals, sheep, pet, lion, pets, hound",8.2,Public & Leisure Spaces
S_scene_anchors,92,Luxury Hotel Suite,"furniture, fireplace, ceiling, windows, chairs, floors, wood, walls, floor, ceilings",8.1,Domestic Spaces & Routines
S_scene_anchors,112,Snowy Winter Walk,"rain, winter, wet, raining, chilly, icy, snowing, rained, flakes, freezing",8.2,Public & Leisure Spaces
S_scene_anchors,135,Sunset Beach Walk,"sun, sky, beach, clouds, horizon, sand, ocean, sunset, orange, cloud",8.2,Public & Leisure Spaces
S_scene_anchors,146,Bedtime Routine,"bed, mattress, bedroom, sheets, covers, climb, lay, edge, blankets, pillow",8.1,Domestic Spaces & Routines
S_scene_anchors,148,Holiday Celebration,"merry, holiday, parties, holidays, yeara, partya, december, partying, presents, christmases",5.3,"Community, Norms & Social Events"
S_scene_anchors,218,Birdwatching In Park,"pigeon, birds, duck, duckling, chirping, wings, speculate, pecking, crows, antics",8.1,Domestic Spaces & Routines
S_scene_anchors,221,Quick Shower Hygiene,"shower, bathroom, bath, towel, restroom, toilet, showered, tub, towels, quick",8.1,Domestic Spaces & Routines
S_scene_anchors,251,Press Conference Speech,"georgiaa, thosea, press, conference, yelped, scolded, giggled, cursing, laughed, called",5.3,"Community, Norms & Social Events"
S_scene_anchors,265,Careful Tune-up Before Night Out,"just, checking, saya, practicing, record, careful, tune, curveball, easy, peasy",8.1,Domestic Spaces & Routines
S_scene_anchors,274,Exclusive Club Nights,"clubs, members, exclusive, cluba, stag, wilder, restaurants, member, strip, whores",5.3,"Community, Norms & Social Events"
S_scene_anchors,281,Sleeping Together,"sleep, asleep, slept, night, woke, fell, sleeps, woken, wake, bed",8.1,Domestic Spaces & Routines
S_scene_anchors,284,Dog Whining,"whines, maxa, answered, bounds, wriggles, perplexed, barks, outmaneuvered, rigidly, extremes",8.1,Domestic Spaces & Routines
S_scene_anchors,292,Shower Hygiene,"shower, bathroom, towel, bath, tub, restroom, toilet, walks, towels, shirt",8.1,Domestic Spaces & Routines
S_scene_anchors,323,Photography Session,"cameras, photos, pictures, photographers, camera, sign, photo, photoshoot, note, images",8.2,Public & Leisure Spaces
S_scene_anchors,365,Morning Grooming In Bathroom,"mirror, reflection, bathroom, stare, survey, mirrors, glance, length, studied, look",8.1,Domestic Spaces & Routines
