topic_id,in_taxonomy,in_semantics,in_quality,selected_final,dropped_stage,tier_used,fallback_used,composite_key
251,True,False,False,True,none,relaxed,True,O_aesthetics_appearance
274,True,False,False,True,none,relaxed,True,O_aesthetics_appearance
312,True,True,True,True,none,relaxed,True,O_aesthetics_appearance
0,True,False,False,False,semantics,strict,False,Q_miscommunication
4,True,True,True,True,none,strict,False,Q_miscommunication
7,True,False,False,False,semantics,strict,False,Q_miscommunication
52,True,True,True,True,none,strict,False,Q_miscommunication
62,True,True,True,True,none,strict,False,Q_miscommunication
63,True,True,True,True,none,strict,False,Q_miscommunication
64,True,False,False,False,semantics,strict,False,Q_miscommunication
76,True,True,True,True,none,strict,False,Q_miscommunication
114,True,True,True,True,none,strict,False,Q_miscommunication
145,True,False,False,False,semantics,strict,False,Q_miscommunication
168,True,False,False,False,semantics,strict,False,Q_miscommunication
172,True,True,True,True,none,strict,False,Q_miscommunication
199,True,False,False,False,semantics,strict,False,Q_miscommunication
206,True,False,False,False,semantics,strict,False,Q_miscommunication
240,True,True,True,True,none,strict,False,Q_miscommunication
241,True,False,False,False,semantics,strict,False,Q_miscommunication
304,True,False,False,False,semantics,strict,False,Q_miscommunication
332,True,True,True,True,none,strict,False,Q_miscommunication
352,True,False,False,False,semantics,strict,False,Q_miscommunication
364,True,False,False,False,semantics,strict,False,Q_miscommunication
367,True,False,False,False,semantics,strict,False,Q_miscommunication
3,True,False,False,False,semantics,strict,False,Q_repair
9,True,False,False,False,semantics,strict,False,Q_repair
14,True,False,False,False,semantics,strict,False,Q_repair
23,True,False,False,False,semantics,strict,False,Q_repair
26,True,False,False,False,semantics,strict,False,Q_repair
29,True,False,False,False,semantics,strict,False,Q_repair
31,True,False,False,False,semantics,strict,False,Q_repair
34,True,False,False,False,semantics,strict,False,Q_repair
35,True,False,False,False,semantics,strict,False,Q_repair
43,True,False,False,False,semantics,strict,False,Q_repair
48,True,False,False,False,semantics,strict,False,Q_repair
53,True,False,False,False,semantics,strict,False,Q_repair
61,True,True,True,True,none,strict,False,Q_repair
70,True,False,False,False,semantics,strict,False,Q_repair
71,True,False,False,False,semantics,strict,False,Q_repair
85,True,False,False,False,semantics,strict,False,Q_repair
96,True,True,True,True,none,strict,False,Q_repair
100,True,False,False,False,semantics,strict,False,Q_repair
105,True,False,False,False,semantics,strict,False,Q_repair
106,True,False,False,False,semantics,strict,False,Q_repair
108,True,True,True,True,none,strict,False,Q_repair
110,True,False,False,False,semantics,strict,False,Q_repair
115,True,False,False,False,semantics,strict,False,Q_repair
116,True,False,False,False,semantics,strict,False,Q_repair
119,True,False,False,False,semantics,strict,False,Q_repair
120,True,False,False,False,semantics,strict,False,Q_repair
121,True,False,False,False,semantics,strict,False,Q_repair
128,True,False,False,False,semantics,strict,False,Q_repair
136,True,False,False,False,semantics,strict,False,Q_repair
140,True,False,False,False,semantics,strict,False,Q_repair
141,True,False,False,False,semantics,strict,False,Q_repair
142,True,False,False,False,semantics,strict,False,Q_repair
143,True,False,False,False,semantics,strict,False,Q_repair
144,True,False,False,False,semantics,strict,False,Q_repair
152,True,False,False,False,semantics,strict,False,Q_repair
155,True,False,False,False,semantics,strict,False,Q_repair
156,True,False,False,False,semantics,strict,False,Q_repair
157,True,False,False,False,semantics,strict,False,Q_repair
159,True,True,True,True,none,strict,False,Q_repair
161,True,False,False,False,semantics,strict,False,Q_repair
163,True,False,False,False,semantics,strict,False,Q_repair
170,True,False,False,False,semantics,strict,False,Q_repair
175,True,False,False,False,semantics,strict,False,Q_repair
178,True,False,False,False,semantics,strict,False,Q_repair
180,True,False,False,False,semantics,strict,False,Q_repair
182,True,False,False,False,semantics,strict,False,Q_repair
183,True,False,False,False,semantics,strict,False,Q_repair
185,True,False,False,False,semantics,strict,False,Q_repair
189,True,False,False,False,semantics,strict,False,Q_repair
190,True,False,False,False,semantics,strict,False,Q_repair
192,True,True,True,True,none,strict,False,Q_repair
198,True,False,False,False,semantics,strict,False,Q_repair
204,True,False,False,False,semantics,strict,False,Q_repair
210,True,False,False,False,semantics,strict,False,Q_repair
220,True,False,False,False,semantics,strict,False,Q_repair
226,True,False,False,False,semantics,strict,False,Q_repair
228,True,False,False,False,semantics,strict,False,Q_repair
230,True,False,False,False,semantics,strict,False,Q_repair
232,True,False,False,False,semantics,strict,False,Q_repair
233,True,False,False,False,semantics,strict,False,Q_repair
246,True,False,False,False,semantics,strict,False,Q_repair
250,True,False,False,False,semantics,strict,False,Q_repair
256,True,False,False,False,semantics,strict,False,Q_repair
258,True,False,False,False,semantics,strict,False,Q_repair
260,True,False,False,False,semantics,strict,False,Q_repair
263,True,False,False,False,semantics,strict,False,Q_repair
275,True,False,False,False,semantics,strict,False,Q_repair
282,True,True,True,True,none,strict,False,Q_repair
287,True,False,False,False,semantics,strict,False,Q_repair
289,True,False,False,False,semantics,strict,False,Q_repair
299,True,False,False,False,semantics,strict,False,Q_repair
303,True,False,False,False,semantics,strict,False,Q_repair
305,True,True,True,True,none,strict,False,Q_repair
306,True,False,False,False,semantics,strict,False,Q_repair
307,True,False,False,False,semantics,strict,False,Q_repair
319,True,False,False,False,semantics,strict,False,Q_repair
327,True,False,False,False,semantics,strict,False,Q_repair
330,True,False,False,False,semantics,strict,False,Q_repair
334,True,False,False,False,semantics,strict,False,Q_repair
337,True,False,False,False,semantics,strict,False,Q_repair
344,True,False,False,False,semantics,strict,False,Q_repair
355,True,False,False,False,semantics,strict,False,Q_repair
358,True,False,False,False,semantics,strict,False,Q_repair
360,True,False,False,False,semantics,strict,False,Q_repair
361,True,False,False,False,semantics,strict,False,Q_repair
363,True,False,False,False,semantics,strict,False,Q_repair
3,True,False,False,True,none,relaxed,True,R1_protective_caretaking
14,True,False,False,True,none,relaxed,True,R1_protective_caretaking
23,True,False,False,True,none,relaxed,True,R1_protective_caretaking
26,True,False,False,True,none,relaxed,True,R1_protective_caretaking
29,True,False,False,True,none,relaxed,True,R1_protective_caretaking
31,True,False,False,True,none,relaxed,True,R1_protective_caretaking
34,True,False,False,True,none,relaxed,True,R1_protective_caretaking
35,True,False,False,True,none,relaxed,True,R1_protective_caretaking
43,True,False,False,True,none,relaxed,True,R1_protective_caretaking
48,True,False,False,True,none,relaxed,True,R1_protective_caretaking
53,True,False,False,True,none,relaxed,True,R1_protective_caretaking
70,True,True,True,True,none,relaxed,True,R1_protective_caretaking
71,True,False,False,True,none,relaxed,True,R1_protective_caretaking
85,True,False,False,True,none,relaxed,True,R1_protective_caretaking
96,True,False,False,True,none,relaxed,True,R1_protective_caretaking
100,True,False,False,True,none,relaxed,True,R1_protective_caretaking
105,True,False,False,True,none,relaxed,True,R1_protective_caretaking
106,True,False,False,True,none,relaxed,True,R1_protective_caretaking
108,True,False,False,True,none,relaxed,True,R1_protective_caretaking
110,True,False,False,True,none,relaxed,True,R1_protective_caretaking
115,True,False,False,False,semantics,relaxed,True,R1_protective_caretaking
116,True,False,False,True,none,relaxed,True,R1_protective_caretaking
119,True,False,False,True,none,relaxed,True,R1_protective_caretaking
120,True,False,False,True,none,relaxed,True,R1_protective_caretaking
121,True,False,False,True,none,relaxed,True,R1_protective_caretaking
128,True,False,False,True,none,relaxed,True,R1_protective_caretaking
136,True,False,False,True,none,relaxed,True,R1_protective_caretaking
140,True,False,False,True,none,relaxed,True,R1_protective_caretaking
141,True,False,False,True,none,relaxed,True,R1_protective_caretaking
142,True,False,False,True,none,relaxed,True,R1_protective_caretaking
143,True,False,False,True,none,relaxed,True,R1_protective_caretaking
144,True,False,False,True,none,relaxed,True,R1_protective_caretaking
152,True,False,False,False,semantics,relaxed,True,R1_protective_caretaking
155,True,False,False,True,none,relaxed,True,R1_protective_caretaking
156,True,False,False,True,none,relaxed,True,R1_protective_caretaking
157,True,False,False,False,semantics,relaxed,True,R1_protective_caretaking
159,True,False,False,True,none,relaxed,True,R1_protective_caretaking
161,True,False,False,True,none,relaxed,True,R1_protective_caretaking
170,True,False,False,True,none,relaxed,True,R1_protective_caretaking
175,True,False,False,True,none,relaxed,True,R1_protective_caretaking
178,True,False,False,True,none,relaxed,True,R1_protective_caretaking
180,True,False,False,True,none,relaxed,True,R1_protective_caretaking
182,True,False,False,True,none,relaxed,True,R1_protective_caretaking
183,True,False,False,True,none,relaxed,True,R1_protective_caretaking
185,True,False,False,True,none,relaxed,True,R1_protective_caretaking
189,True,False,False,True,none,relaxed,True,R1_protective_caretaking
190,True,False,False,True,none,relaxed,True,R1_protective_caretaking
192,True,False,False,True,none,relaxed,True,R1_protective_caretaking
198,True,False,False,False,semantics,relaxed,True,R1_protective_caretaking
204,True,False,False,True,none,relaxed,True,R1_protective_caretaking
210,True,False,False,True,none,relaxed,True,R1_protective_caretaking
220,True,False,False,True,none,relaxed,True,R1_protective_caretaking
226,True,False,False,True,none,relaxed,True,R1_protective_caretaking
228,True,False,False,True,none,relaxed,True,R1_protective_caretaking
230,True,False,False,False,semantics,relaxed,True,R1_protective_caretaking
232,True,False,False,True,none,relaxed,True,R1_protective_caretaking
233,True,False,False,True,none,relaxed,True,R1_protective_caretaking
246,True,False,False,False,semantics,relaxed,True,R1_protective_caretaking
250,True,True,True,True,none,relaxed,True,R1_protective_caretaking
256,True,False,False,True,none,relaxed,True,R1_protective_caretaking
258,True,False,False,True,none,relaxed,True,R1_protective_caretaking
260,True,False,False,True,none,relaxed,True,R1_protective_caretaking
263,True,False,False,True,none,relaxed,True,R1_protective_caretaking
275,True,False,False,True,none,relaxed,True,R1_protective_caretaking
282,True,False,False,True,none,relaxed,True,R1_protective_caretaking
287,True,False,False,True,none,relaxed,True,R1_protective_caretaking
289,True,False,False,True,none,relaxed,True,R1_protective_caretaking
299,True,False,False,True,none,relaxed,True,R1_protective_caretaking
303,True,False,False,True,none,relaxed,True,R1_protective_caretaking
305,True,False,False,True,none,relaxed,True,R1_protective_caretaking
306,True,False,False,True,none,relaxed,True,R1_protective_caretaking
307,True,False,False,True,none,relaxed,True,R1_protective_caretaking
319,True,False,False,True,none,relaxed,True,R1_protective_caretaking
327,True,False,False,False,semantics,relaxed,True,R1_protective_caretaking
330,True,False,False,True,none,relaxed,True,R1_protective_caretaking
334,True,False,False,True,none,relaxed,True,R1_protective_caretaking
337,True,False,False,True,none,relaxed,True,R1_protective_caretaking
344,True,False,False,False,semantics,relaxed,True,R1_protective_caretaking
355,True,False,False,True,none,relaxed,True,R1_protective_caretaking
358,True,False,False,True,none,relaxed,True,R1_protective_caretaking
360,True,False,False,True,none,relaxed,True,R1_protective_caretaking
361,True,False,False,True,none,relaxed,True,R1_protective_caretaking
363,True,False,False,True,none,relaxed,True,R1_protective_caretaking
22,True,True,True,True,none,strict,False,R2_alpha_guarding
28,True,False,False,False,semantics,strict,False,R2_alpha_guarding
32,True,False,False,False,semantics,strict,False,R2_alpha_guarding
37,True,False,False,False,semantics,strict,False,R2_alpha_guarding
50,True,False,False,False,semantics,strict,False,R2_alpha_guarding
59,True,False,False,False,semantics,strict,False,R2_alpha_guarding
65,True,False,False,False,semantics,strict,False,R2_alpha_guarding
68,True,False,False,False,semantics,strict,False,R2_alpha_guarding
73,True,False,False,False,semantics,strict,False,R2_alpha_guarding
74,True,False,False,False,semantics,strict,False,R2_alpha_guarding
77,True,False,False,False,semantics,strict,False,R2_alpha_guarding
87,True,False,False,False,semantics,strict,False,R2_alpha_guarding
89,True,False,False,False,semantics,strict,False,R2_alpha_guarding
107,True,False,False,False,semantics,strict,False,R2_alpha_guarding
117,True,False,False,False,semantics,strict,False,R2_alpha_guarding
126,True,False,False,False,semantics,strict,False,R2_alpha_guarding
131,True,False,False,False,semantics,strict,False,R2_alpha_guarding
139,True,False,False,False,semantics,strict,False,R2_alpha_guarding
149,True,False,False,False,semantics,strict,False,R2_alpha_guarding
150,True,False,False,False,semantics,strict,False,R2_alpha_guarding
153,True,False,False,False,semantics,strict,False,R2_alpha_guarding
166,True,False,False,False,semantics,strict,False,R2_alpha_guarding
169,True,True,True,True,none,strict,False,R2_alpha_guarding
177,True,False,False,False,semantics,strict,False,R2_alpha_guarding
179,True,False,False,False,semantics,strict,False,R2_alpha_guarding
181,True,False,False,False,semantics,strict,False,R2_alpha_guarding
201,True,True,True,True,none,strict,False,R2_alpha_guarding
202,True,False,False,False,semantics,strict,False,R2_alpha_guarding
203,True,False,False,False,semantics,strict,False,R2_alpha_guarding
214,True,False,False,False,semantics,strict,False,R2_alpha_guarding
215,True,False,False,False,semantics,strict,False,R2_alpha_guarding
217,True,False,False,False,semantics,strict,False,R2_alpha_guarding
222,True,False,False,False,semantics,strict,False,R2_alpha_guarding
236,True,False,False,False,semantics,strict,False,R2_alpha_guarding
237,True,False,False,False,semantics,strict,False,R2_alpha_guarding
238,True,False,False,False,semantics,strict,False,R2_alpha_guarding
248,True,False,False,False,semantics,strict,False,R2_alpha_guarding
252,True,False,False,False,semantics,strict,False,R2_alpha_guarding
253,True,False,False,False,semantics,strict,False,R2_alpha_guarding
261,True,False,False,False,semantics,strict,False,R2_alpha_guarding
262,True,False,False,False,semantics,strict,False,R2_alpha_guarding
267,True,False,False,False,semantics,strict,False,R2_alpha_guarding
268,True,True,False,False,quality,strict,False,R2_alpha_guarding
269,True,False,False,False,semantics,strict,False,R2_alpha_guarding
272,True,False,False,False,semantics,strict,False,R2_alpha_guarding
273,True,False,False,False,semantics,strict,False,R2_alpha_guarding
276,True,False,False,False,semantics,strict,False,R2_alpha_guarding
293,True,False,False,False,semantics,strict,False,R2_alpha_guarding
294,True,False,False,False,semantics,strict,False,R2_alpha_guarding
295,True,False,False,False,semantics,strict,False,R2_alpha_guarding
297,True,False,False,False,semantics,strict,False,R2_alpha_guarding
300,True,False,False,False,semantics,strict,False,R2_alpha_guarding
315,True,False,False,False,semantics,strict,False,R2_alpha_guarding
322,True,True,True,True,none,strict,False,R2_alpha_guarding
324,True,False,False,False,semantics,strict,False,R2_alpha_guarding
331,True,False,False,False,semantics,strict,False,R2_alpha_guarding
333,True,False,False,False,semantics,strict,False,R2_alpha_guarding
335,True,False,False,False,semantics,strict,False,R2_alpha_guarding
340,True,True,False,False,quality,strict,False,R2_alpha_guarding
341,True,False,False,False,semantics,strict,False,R2_alpha_guarding
342,True,True,True,True,none,strict,False,R2_alpha_guarding
345,True,True,True,True,none,strict,False,R2_alpha_guarding
354,True,False,False,False,semantics,strict,False,R2_alpha_guarding
366,True,True,False,False,quality,strict,False,R2_alpha_guarding
22,True,True,True,True,none,strict,False,R_jealousy_possessiveness
28,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
32,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
37,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
50,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
59,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
65,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
68,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
73,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
74,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
77,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
87,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
89,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
107,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
117,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
126,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
131,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
139,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
149,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
150,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
153,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
166,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
169,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
177,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
179,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
181,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
201,True,True,True,True,none,strict,False,R_jealousy_possessiveness
202,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
203,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
214,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
215,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
217,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
222,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
236,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
237,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
238,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
248,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
252,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
253,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
261,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
262,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
267,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
268,True,True,False,False,quality,strict,False,R_jealousy_possessiveness
269,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
272,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
273,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
276,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
293,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
294,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
295,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
297,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
300,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
315,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
322,True,True,True,True,none,strict,False,R_jealousy_possessiveness
324,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
331,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
333,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
335,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
340,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
341,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
342,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
345,True,True,True,True,none,strict,False,R_jealousy_possessiveness
354,True,False,False,False,semantics,strict,False,R_jealousy_possessiveness
366,True,True,False,False,quality,strict,False,R_jealousy_possessiveness
10,True,True,True,True,none,strict,False,S_scene_anchors
11,True,True,True,True,none,strict,False,S_scene_anchors
24,True,True,True,True,none,strict,False,S_scene_anchors
27,True,True,True,True,none,strict,False,S_scene_anchors
30,True,True,True,True,none,strict,False,S_scene_anchors
54,True,True,True,True,none,strict,False,S_scene_anchors
57,True,True,True,True,none,strict,False,S_scene_anchors
72,True,True,True,True,none,strict,False,S_scene_anchors
83,True,True,True,True,none,strict,False,S_scene_anchors
92,True,True,True,True,none,strict,False,S_scene_anchors
112,True,True,True,True,none,strict,False,S_scene_anchors
135,True,True,True,True,none,strict,False,S_scene_anchors
146,True,True,True,True,none,strict,False,S_scene_anchors
148,True,True,True,True,none,strict,False,S_scene_anchors
218,True,True,True,True,none,strict,False,S_scene_anchors
221,True,True,True,True,none,strict,False,S_scene_anchors
247,True,True,False,False,quality,strict,False,S_scene_anchors
251,True,True,True,True,none,strict,False,S_scene_anchors
265,True,True,True,True,none,strict,False,S_scene_anchors
274,True,True,True,True,none,strict,False,S_scene_anchors
281,True,True,True,True,none,strict,False,S_scene_anchors
284,True,True,True,True,none,strict,False,S_scene_anchors
292,True,True,True,True,none,strict,False,S_scene_anchors
323,True,True,True,True,none,strict,False,S_scene_anchors
357,True,True,False,False,quality,strict,False,S_scene_anchors
365,True,True,True,True,none,strict,False,S_scene_anchors
